2641,2641,org.apache.hive.hcatalog:hive-webhcat,Maven,https://github.com/apache/hive
856,856,org.apache.camel:camel-core,Maven,https://github.com/apache/camel
1253,1253,org.apache.tomcat:tomcat-util,Maven,https://github.com/apache/tomcat
1697,1697,org.apache.tika:tika-parsers,Maven,https://github.com/apache/tika
3624,3624,org.jboss.seam:jboss-seam-remoting,Maven,https://github.com/seam2/jboss-seam
3575,3575,org.wildfly:wildfly-ee,Maven,https://github.com/wildfly/wildfly
2217,2217,org.jenkins-ci.plugins:meliora-testlab,Maven,https://github.com/jenkinsci/meliora-testlab-plugin
3060,3060,org.apache.camel:camel-cxf,Maven,https://github.com/apache/camel
2997,2997,org.apache.directory.studio:org.apache.directory.studio.plugins-parent,Maven,https://github.com/apache/directory-studio
1540,1540,org.apache.activemq:activemq-web,Maven,https://github.com/apache/activemq
1626,1626,org.apache.jackrabbit:jackrabbit-jcr-commons,Maven,https://github.com/apache/jackrabbit
2792,2792,org.apache.xmlgraphics:batik-rasterizer,Maven,https://github.com/apache/batik
1385,1385,tomcat:catalina,Maven,https://github.com/apache/tomcat
196,196,bouncycastle:bcprov-jdk14,Maven,https://github.com/bcgit/bc-java
2482,2482,com.vmware.xenon:xenon-common,Maven,https://github.com/vmware/xenon
2208,2208,com.inedo.proget:inedo-proget,Maven,https://github.com/jenkinsci/inedo-proget-plugin
755,755,org.apache.skywalking:oap-server,Maven,https://github.com/apache/skywalking
879,879,org.apache.nifi.registry:nifi-registry-web-api,Maven,https://github.com/apache/nifi-registry
366,366,org.apache.cxf:cxf-rt-transports-http,Maven,https://github.com/apache/cxf
1725,1725,org.dependencytrack:dependency-track,Maven,https://github.com/DependencyTrack/dependency-track
2157,2157,org.apache.karaf.webconsole:org.apache.karaf.webconsole.features,Maven,https://github.com/apache/karaf
3032,3032,org.apache.qpid:qpid-broker-plugins-amqp-0-10-protocol,Maven,https://github.com/apache/qpid-broker-j
280,280,org.jboss.genericjms:generic-jms-ra-jar,Maven,https://github.com/jms-ra/generic-jms-ra
2080,2080,org.traccar:traccar,Maven,https://github.com/traccar/traccar
1845,1845,org.jenkins-ci.plugins:workflow-remote-loader,Maven,https://github.com/jenkinsci/workflow-remote-loader-plugin
855,855,org.apache.camel:camel-api,Maven,https://github.com/apache/camel
850,850,org.apache.rocketmq:rocketmq-broker,Maven,https://github.com/apache/rocketmq
1757,1757,io.hawt:hawtio-system,Maven,https://github.com/hawtio/hawtio
